transaction_id,user_id,amount,hour,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,is_fraud
9068,1029,85.88293030688536,3,2,toys,39,M,India,mobile,bank_transfer,100.91.189.212,Birmingham,2026-01-09 10:45:00,9,Same as billing,Firefox,1.0
9069,3112,96.97823516173396,2,1,home,75,M,UK,tablet,bank_transfer,72.234.223.83,Chicago,2026-01-09 11:00:00,7,Same as billing,Edge,1.0
9070,5124,82.55762253177399,4,2,toys,38,F,USA,tablet,crypto,71.122.212.120,Montreal,2026-01-09 11:15:00,7,Different,Edge,1.0
9071,6364,70.67444566987524,1,6,electronics,39,F,Canada,desktop,debit_card,42.89.240.174,Guangzhou,2026-01-09 11:30:00,9,Different,Chrome,1.0
9072,8073,78.36996343929714,1,0,home,50,F,UK,mobile,debit_card,118.130.62.105,Bangalore,2026-01-09 11:45:00,9,Different,Chrome,1.0
9073,9797,77.17225942709463,1,1,electronics,61,M,France,desktop,debit_card,176.173.240.16,Berlin,2026-01-09 12:00:00,5,Different,Safari,1.0
9074,4829,79.24100183266813,1,3,books,42,M,India,tablet,debit_card,82.68.9.45,Berlin,2026-01-09 12:15:00,1,Different,Chrome,1.0
9075,8061,57.34099928206729,4,6,toys,48,F,UK,mobile,debit_card,232.254.41.13,Montreal,2026-01-09 12:30:00,2,Same as billing,Firefox,1.0
9076,2919,84.92549412006551,2,1,groceries,66,M,UK,desktop,bank_transfer,215.66.151.185,Chicago,2026-01-09 12:45:00,8,Different,Chrome,1.0
9077,6755,57.25216358345936,0,4,groceries,33,F,USA,desktop,credit_card,9.68.197.146,Lyon,2026-01-09 13:00:00,6,Different,Chrome,1.0
9078,1284,50.7308442158807,2,0,home,69,M,Germany,mobile,paypal,136.232.114.186,Birmingham,2026-01-09 13:15:00,8,Same as billing,Edge,1.0
9079,8580,81.23900503420317,4,4,electronics,32,M,France,tablet,debit_card,109.142.48.144,Bangalore,2026-01-09 13:30:00,3,Different,Chrome,1.0
9080,6443,55.84567860877957,3,2,electronics,46,F,USA,mobile,crypto,126.37.15.111,Birmingham,2026-01-09 13:45:00,3,Same as billing,Firefox,1.0
9081,627,88.52058183556366,0,3,electronics,36,F,USA,desktop,credit_card,95.122.63.220,London,2026-01-09 14:00:00,6,Different,Chrome,1.0
9082,1016,93.29829767504103,0,0,electronics,69,F,USA,desktop,crypto,218.239.25.217,New York,2026-01-09 14:15:00,4,Different,Safari,1.0
9083,3674,97.23683951419632,3,3,books,34,F,Germany,mobile,bank_transfer,216.249.131.240,Lyon,2026-01-09 14:30:00,4,Different,Firefox,1.0
9084,3419,83.22384814531958,5,5,toys,43,F,Germany,mobile,paypal,246.69.26.49,Bangalore,2026-01-09 14:45:00,4,Different,Chrome,1.0
9085,1506,74.1007446446152,1,0,electronics,53,M,India,mobile,bank_transfer,40.31.151.0,London,2026-01-09 15:00:00,2,Same as billing,Chrome,1.0
9086,1341,67.61405403528995,4,6,clothing,53,M,Canada,mobile,bank_transfer,117.128.126.239,Toronto,2026-01-09 15:15:00,7,Same as billing,Edge,1.0
9087,5306,74.54625469931653,3,4,clothing,52,M,Canada,desktop,debit_card,88.201.9.43,London,2026-01-09 15:30:00,5,Different,Chrome,1.0
9088,7349,59.517611418015676,2,2,groceries,57,F,France,mobile,crypto,228.240.243.177,Birmingham,2026-01-09 15:45:00,5,Same as billing,Chrome,1.0
9089,3233,67.42113238945466,2,1,toys,40,F,China,mobile,debit_card,113.96.144.72,Chicago,2026-01-09 16:00:00,7,Same as billing,Safari,1.0
9090,898,85.8965262417249,5,3,clothing,26,F,France,desktop,bank_transfer,68.166.108.115,London,2026-01-09 16:15:00,5,Same as billing,Chrome,1.0
9091,1623,60.87114855671066,3,0,home,51,M,Germany,desktop,paypal,66.68.135.65,Berlin,2026-01-09 16:30:00,1,Different,Chrome,1.0
9092,7309,63.20335678368325,4,0,toys,75,F,Germany,desktop,credit_card,184.252.244.230,Berlin,2026-01-09 16:45:00,2,Same as billing,Safari,1.0
9093,5028,87.46641278539244,5,5,groceries,68,F,Germany,mobile,bank_transfer,92.233.233.129,Berlin,2026-01-09 17:00:00,5,Same as billing,Chrome,1.0
9094,2988,58.89179679136104,5,3,books,71,M,India,mobile,bank_transfer,185.228.173.24,London,2026-01-09 17:15:00,7,Same as billing,Chrome,1.0
9095,2790,62.294379323668885,5,1,home,35,M,USA,tablet,bank_transfer,84.54.176.95,London,2026-01-09 17:30:00,2,Different,Safari,1.0
9096,4191,50.87737814113252,0,2,home,33,F,Germany,mobile,crypto,47.51.144.158,Birmingham,2026-01-09 17:45:00,8,Same as billing,Chrome,1.0
9097,7382,86.00257997675534,0,0,electronics,78,M,USA,tablet,credit_card,221.17.116.193,Toronto,2026-01-09 18:00:00,5,Different,Edge,1.0
9098,9533,80.8951782783217,1,0,toys,49,M,USA,mobile,paypal,97.117.202.250,Guangzhou,2026-01-09 18:15:00,9,Same as billing,Firefox,1.0
9099,6349,84.71927262557706,4,3,books,45,F,France,desktop,bank_transfer,152.90.8.146,Chicago,2026-01-09 18:30:00,6,Different,Firefox,1.0
9100,790,60.71638809766566,2,3,home,77,M,India,tablet,credit_card,236.169.126.188,New York,2026-01-09 18:45:00,3,Different,Chrome,1.0
9101,8819,84.36881953639357,2,0,books,49,M,UK,tablet,bank_transfer,159.228.243.28,Toronto,2026-01-09 19:00:00,6,Different,Firefox,1.0
9102,1595,79.81883088466283,1,0,groceries,67,F,Canada,desktop,credit_card,196.125.90.174,Berlin,2026-01-09 19:15:00,9,Different,Safari,1.0
9103,992,68.30614896110016,2,5,home,75,M,Canada,tablet,credit_card,123.66.27.76,Guangzhou,2026-01-09 19:30:00,1,Different,Firefox,1.0
9104,8678,71.89129058172023,5,0,clothing,35,M,India,mobile,crypto,162.158.208.41,Lyon,2026-01-09 19:45:00,1,Different,Edge,1.0
9105,9541,78.3960251636704,1,4,groceries,61,M,France,tablet,crypto,214.242.148.210,Guangzhou,2026-01-09 20:00:00,8,Different,Firefox,1.0
9106,5973,74.66460880437783,1,0,groceries,51,F,France,desktop,credit_card,227.231.34.222,Montreal,2026-01-09 20:15:00,7,Same as billing,Chrome,1.0
9107,4603,82.09140329846855,3,2,electronics,46,F,Germany,mobile,debit_card,110.212.40.115,Bangalore,2026-01-09 20:30:00,1,Different,Safari,1.0
9108,997,59.04897888029976,0,2,home,38,M,Germany,tablet,bank_transfer,166.148.167.69,London,2026-01-09 20:45:00,8,Different,Edge,1.0
9109,810,77.03549774580985,4,6,clothing,77,F,Germany,mobile,crypto,33.58.171.224,Chicago,2026-01-09 21:00:00,5,Same as billing,Safari,1.0
9110,3795,72.51397414322705,4,5,books,79,M,USA,tablet,credit_card,88.117.170.26,Birmingham,2026-01-09 21:15:00,9,Different,Edge,1.0
9111,2786,73.05102470069991,0,1,clothing,18,M,USA,desktop,debit_card,44.143.235.109,Berlin,2026-01-09 21:30:00,3,Different,Safari,1.0
9112,7288,73.46910252912977,5,3,groceries,72,F,Germany,tablet,credit_card,253.249.216.70,Lyon,2026-01-09 21:45:00,5,Same as billing,Edge,1.0
9113,5878,94.07359819111585,4,1,home,33,F,India,desktop,paypal,205.100.194.180,London,2026-01-09 22:00:00,7,Different,Safari,1.0
9114,7868,90.93137205683078,2,0,clothing,66,F,USA,mobile,credit_card,149.252.237.43,Montreal,2026-01-09 22:15:00,8,Different,Safari,1.0
9115,5113,81.47849805852684,2,3,clothing,50,F,France,mobile,paypal,245.78.69.10,Bangalore,2026-01-09 22:30:00,3,Different,Edge,1.0
9116,4612,85.82434678011845,4,0,groceries,38,M,Germany,mobile,crypto,22.63.11.15,Birmingham,2026-01-09 22:45:00,1,Same as billing,Edge,1.0
9117,515,52.14013180340533,3,3,books,72,M,Canada,tablet,crypto,49.130.91.208,Guangzhou,2026-01-09 23:00:00,6,Different,Chrome,1.0
9118,9763,87.19958596898343,4,5,clothing,52,M,Canada,desktop,credit_card,213.29.202.93,Montreal,2026-01-09 23:15:00,5,Same as billing,Chrome,1.0
9119,4280,74.30823442268243,1,6,electronics,72,F,China,tablet,crypto,163.43.164.250,Lyon,2026-01-09 23:30:00,5,Same as billing,Chrome,1.0
9120,4362,65.88737822740637,5,4,clothing,74,F,USA,desktop,credit_card,165.174.55.129,Birmingham,2026-01-09 23:45:00,6,Same as billing,Edge,1.0
9121,2615,56.98884829690715,1,6,toys,44,F,Canada,desktop,credit_card,21.203.227.50,Lyon,2026-01-10 00:00:00,3,Different,Edge,1.0
9122,9387,53.76043951759959,0,4,groceries,37,F,Germany,mobile,paypal,7.4.0.135,Bangalore,2026-01-10 00:15:00,5,Same as billing,Edge,1.0
9123,9101,52.244284274836154,5,4,toys,48,M,India,desktop,bank_transfer,180.247.93.139,Birmingham,2026-01-10 00:30:00,1,Different,Safari,1.0
9124,5740,58.08980874451204,5,6,groceries,33,M,Canada,tablet,credit_card,80.89.247.150,Berlin,2026-01-10 00:45:00,8,Same as billing,Firefox,1.0
9125,6716,51.50718973988708,2,5,groceries,70,F,France,mobile,bank_transfer,201.216.178.65,Berlin,2026-01-10 01:00:00,9,Different,Chrome,1.0
9126,1092,86.63211212212605,5,6,toys,31,F,USA,desktop,debit_card,152.101.22.176,London,2026-01-10 01:15:00,4,Different,Firefox,1.0
9127,9573,62.430705951086985,3,1,books,65,M,Canada,tablet,crypto,58.233.63.237,Lyon,2026-01-10 01:30:00,5,Different,Edge,1.0
9128,4470,68.43702134660046,4,3,books,49,F,USA,tablet,debit_card,79.169.32.92,Birmingham,2026-01-10 01:45:00,7,Different,Firefox,1.0
9129,1873,91.13581069079414,1,1,groceries,73,F,France,mobile,debit_card,111.131.105.120,Toronto,2026-01-10 02:00:00,5,Same as billing,Firefox,1.0
9130,3661,55.73287482622953,2,3,toys,58,M,Canada,desktop,credit_card,167.118.221.237,Toronto,2026-01-10 02:15:00,4,Same as billing,Safari,1.0
9131,3916,91.77970151181063,2,0,clothing,49,M,China,desktop,debit_card,191.229.247.254,Chicago,2026-01-10 02:30:00,8,Different,Chrome,1.0
9132,6733,81.9770175275144,3,4,groceries,70,M,Germany,mobile,credit_card,227.108.128.66,Chicago,2026-01-10 02:45:00,6,Different,Chrome,1.0
9133,1856,67.10147573023015,3,4,electronics,77,F,UK,mobile,crypto,198.171.246.165,Toronto,2026-01-10 03:00:00,2,Same as billing,Chrome,1.0
9134,2473,55.890360653384214,3,3,groceries,70,F,India,mobile,crypto,24.105.35.4,Montreal,2026-01-10 03:15:00,4,Same as billing,Edge,1.0
9135,2676,54.574634867045624,3,1,home,19,F,Canada,mobile,debit_card,153.224.47.131,London,2026-01-10 03:30:00,3,Different,Safari,1.0
9136,9183,66.77571730396603,1,1,books,74,F,France,tablet,credit_card,0.240.244.38,London,2026-01-10 03:45:00,2,Different,Firefox,1.0
9137,4284,57.01709863590229,3,2,toys,62,F,China,mobile,paypal,93.15.211.43,Birmingham,2026-01-10 04:00:00,6,Different,Safari,1.0
9138,8999,63.38551482376374,2,4,clothing,39,M,China,desktop,paypal,18.246.135.201,London,2026-01-10 04:15:00,1,Different,Firefox,1.0
9139,2497,52.64779002256623,2,4,electronics,54,M,UK,desktop,bank_transfer,201.211.254.139,Chicago,2026-01-10 04:30:00,4,Same as billing,Chrome,1.0
9140,6069,79.75042108483494,5,1,clothing,70,M,China,desktop,bank_transfer,242.77.46.235,Toronto,2026-01-10 04:45:00,8,Same as billing,Firefox,1.0
9141,4635,57.26380584769022,4,4,electronics,69,M,Canada,tablet,bank_transfer,61.87.148.117,Montreal,2026-01-10 05:00:00,5,Different,Firefox,1.0
9142,6983,87.83661565628135,2,1,groceries,34,F,USA,desktop,debit_card,188.199.216.125,Berlin,2026-01-10 05:15:00,3,Different,Edge,1.0
9143,8227,60.908748813898605,2,2,clothing,49,M,France,tablet,credit_card,25.111.78.178,New York,2026-01-10 05:30:00,2,Same as billing,Firefox,1.0
9144,9268,89.89882896690929,1,3,clothing,55,M,Canada,desktop,bank_transfer,100.198.190.73,Bangalore,2026-01-10 05:45:00,6,Same as billing,Chrome,1.0
9145,834,59.49409931129338,5,3,groceries,34,M,India,mobile,credit_card,185.166.228.194,New York,2026-01-10 06:00:00,4,Different,Chrome,1.0
9146,732,86.06832818506493,2,2,books,75,M,India,tablet,debit_card,250.105.163.5,Lyon,2026-01-10 06:15:00,7,Different,Safari,1.0
9147,4368,66.65373398125986,0,4,home,51,F,France,tablet,credit_card,242.47.28.255,Montreal,2026-01-10 06:30:00,8,Different,Firefox,1.0
9148,4199,79.15599974445041,2,6,books,24,F,Germany,tablet,credit_card,90.114.152.236,Berlin,2026-01-10 06:45:00,9,Different,Chrome,1.0
9149,3001,51.93309071608692,4,0,books,46,M,UK,desktop,debit_card,197.137.212.36,Chicago,2026-01-10 07:00:00,7,Different,Chrome,1.0
9150,1763,74.76222171771288,4,4,home,34,F,UK,mobile,paypal,93.193.45.133,Toronto,2026-01-10 07:15:00,9,Same as billing,Firefox,1.0
9151,5691,57.43439473510316,5,1,groceries,41,M,Germany,desktop,credit_card,104.207.121.54,Lyon,2026-01-10 07:30:00,4,Different,Firefox,1.0
9152,3972,74.31601136245132,5,5,books,25,M,UK,tablet,credit_card,202.90.225.170,Toronto,2026-01-10 07:45:00,1,Different,Firefox,1.0
9153,1154,57.067956544307485,3,0,toys,40,M,UK,mobile,crypto,201.152.130.114,London,2026-01-10 08:00:00,7,Same as billing,Safari,1.0
9154,8672,71.85445600696855,1,2,toys,72,F,China,tablet,crypto,19.163.32.172,Chicago,2026-01-10 08:15:00,2,Different,Chrome,1.0
9155,3182,55.53104101161442,4,3,home,50,M,India,tablet,bank_transfer,201.205.111.8,London,2026-01-10 08:30:00,9,Same as billing,Edge,1.0
9156,8107,60.997575886714785,0,3,toys,46,F,Germany,desktop,bank_transfer,31.201.102.199,Bangalore,2026-01-10 08:45:00,6,Different,Edge,1.0
9157,9884,79.75394677519273,0,6,groceries,36,F,USA,desktop,debit_card,74.60.27.183,Guangzhou,2026-01-10 09:00:00,9,Different,Firefox,1.0
9158,4361,98.8330318605071,3,4,clothing,74,F,China,mobile,debit_card,39.199.132.28,Guangzhou,2026-01-10 09:15:00,8,Same as billing,Chrome,1.0
9159,2489,72.45923841959859,1,3,groceries,22,F,UK,desktop,crypto,228.236.28.153,Lyon,2026-01-10 09:30:00,9,Different,Chrome,1.0
9160,3653,84.35868463047512,1,4,home,54,M,USA,desktop,crypto,55.46.104.186,Birmingham,2026-01-10 09:45:00,7,Different,Firefox,1.0
9161,5238,76.97123355221876,5,6,clothing,40,F,France,desktop,bank_transfer,100.243.126.212,New York,2026-01-10 10:00:00,3,Same as billing,Safari,1.0
9162,9499,74.91789671472189,2,6,toys,76,M,France,tablet,crypto,186.81.247.83,Bangalore,2026-01-10 10:15:00,5,Different,Safari,1.0
9163,644,53.23520984199256,0,1,books,43,M,India,tablet,credit_card,162.200.225.235,Montreal,2026-01-10 10:30:00,3,Same as billing,Edge,1.0
9164,3763,57.21487011376397,0,1,toys,41,F,UK,desktop,credit_card,240.31.171.184,Guangzhou,2026-01-10 10:45:00,3,Same as billing,Firefox,1.0
9165,2339,94.15288646162836,0,2,groceries,71,M,France,tablet,crypto,152.18.242.45,Birmingham,2026-01-10 11:00:00,7,Same as billing,Safari,1.0
9166,3873,70.50821575209017,0,5,groceries,38,M,Germany,desktop,debit_card,93.196.49.166,Toronto,2026-01-10 11:15:00,6,Same as billing,Chrome,1.0
9167,2727,80.71662382923955,4,1,home,50,F,UK,mobile,bank_transfer,149.93.244.4,Lyon,2026-01-10 11:30:00,5,Same as billing,Chrome,1.0
9168,6718,76.41166163574792,1,4,books,43,F,Germany,desktop,credit_card,25.65.126.111,Toronto,2026-01-10 11:45:00,5,Different,Safari,1.0
9169,6880,68.94411897756174,2,3,books,27,F,India,mobile,debit_card,53.108.65.200,New York,2026-01-10 12:00:00,8,Same as billing,Edge,1.0
9170,8115,69.39082713054655,4,1,clothing,59,F,USA,desktop,crypto,99.241.134.215,Berlin,2026-01-10 12:15:00,1,Different,Firefox,1.0
9171,3230,77.77325029543364,1,1,clothing,46,M,Canada,mobile,bank_transfer,10.80.32.127,London,2026-01-10 12:30:00,4,Different,Edge,1.0
9172,196,57.05709007378718,3,4,groceries,74,M,Canada,tablet,bank_transfer,222.147.38.184,London,2026-01-10 12:45:00,5,Same as billing,Edge,1.0
9173,3958,69.3629520127217,0,6,home,71,F,China,desktop,debit_card,255.246.42.69,Lyon,2026-01-10 13:00:00,9,Different,Firefox,1.0
9174,2808,72.34877847013695,2,1,groceries,52,F,India,mobile,debit_card,34.136.88.191,Guangzhou,2026-01-10 13:15:00,1,Same as billing,Chrome,1.0
9175,5497,99.25631118380622,1,3,electronics,45,M,UK,mobile,debit_card,32.180.211.43,New York,2026-01-10 13:30:00,9,Same as billing,Edge,1.0
9176,6252,67.57273846428589,3,5,books,29,M,India,tablet,crypto,242.223.186.172,Lyon,2026-01-10 13:45:00,6,Same as billing,Firefox,1.0
9177,556,82.22894479404344,0,3,books,75,F,Germany,mobile,crypto,80.79.112.188,London,2026-01-10 14:00:00,3,Same as billing,Safari,1.0
9178,6014,56.87077499132341,3,6,groceries,61,F,Canada,desktop,debit_card,185.66.165.251,New York,2026-01-10 14:15:00,3,Same as billing,Edge,1.0
9179,4468,53.27406909151095,3,5,books,24,F,UK,mobile,crypto,13.223.99.2,Guangzhou,2026-01-10 14:30:00,4,Same as billing,Chrome,1.0
9180,4188,93.57710070006152,4,3,clothing,33,F,India,mobile,bank_transfer,77.75.90.114,Guangzhou,2026-01-10 14:45:00,5,Different,Chrome,1.0
9181,9323,86.53674512028432,3,6,books,37,F,China,mobile,paypal,120.182.73.224,Birmingham,2026-01-10 15:00:00,9,Same as billing,Safari,1.0
9182,8499,65.87496437972845,4,3,clothing,46,F,India,tablet,crypto,254.53.191.99,Guangzhou,2026-01-10 15:15:00,6,Same as billing,Firefox,1.0
9183,2037,75.22890014486146,5,0,toys,52,F,Canada,tablet,bank_transfer,179.209.153.248,Toronto,2026-01-10 15:30:00,5,Different,Chrome,1.0
9184,1246,56.787209222591926,4,6,home,45,M,India,tablet,paypal,80.210.158.255,Chicago,2026-01-10 15:45:00,6,Same as billing,Safari,1.0
9185,5252,85.35801469904301,3,3,home,24,M,China,mobile,paypal,136.211.141.184,Toronto,2026-01-10 16:00:00,6,Different,Firefox,1.0
9186,4399,53.51652960437195,1,6,books,39,M,Canada,tablet,debit_card,164.17.232.77,Bangalore,2026-01-10 16:15:00,9,Different,Firefox,1.0
9187,8218,87.8516528470601,3,6,home,31,M,France,tablet,debit_card,125.52.5.62,Montreal,2026-01-10 16:30:00,7,Different,Firefox,1.0
9188,8734,77.34182551349933,3,0,electronics,76,M,India,desktop,bank_transfer,180.25.25.245,New York,2026-01-10 16:45:00,7,Different,Chrome,1.0
9189,7859,63.94252650433824,1,3,toys,53,M,India,mobile,debit_card,161.206.158.179,Guangzhou,2026-01-10 17:00:00,4,Same as billing,Safari,1.0
9190,8053,93.12871770307284,0,6,books,79,F,India,tablet,paypal,13.173.56.6,Montreal,2026-01-10 17:15:00,5,Same as billing,Firefox,1.0
9191,4884,99.30359351694273,2,6,clothing,27,F,UK,desktop,bank_transfer,163.5.55.0,Berlin,2026-01-10 17:30:00,7,Different,Firefox,1.0
9192,9124,62.7174550598819,5,3,toys,73,F,China,desktop,bank_transfer,215.249.251.133,Lyon,2026-01-10 17:45:00,8,Same as billing,Edge,1.0
9193,1561,90.31230747929663,0,4,electronics,19,F,China,mobile,bank_transfer,129.255.222.40,Berlin,2026-01-10 18:00:00,6,Different,Safari,1.0
9194,1259,87.50831581882287,3,5,toys,39,F,Canada,mobile,debit_card,108.228.218.192,Guangzhou,2026-01-10 18:15:00,8,Different,Chrome,1.0
9195,486,87.35950605528348,0,3,home,33,M,China,desktop,debit_card,99.196.151.198,New York,2026-01-10 18:30:00,9,Same as billing,Firefox,1.0
9196,7292,97.86178057420136,2,1,electronics,52,M,UK,mobile,debit_card,169.124.112.119,Bangalore,2026-01-10 18:45:00,1,Different,Edge,1.0
9197,4875,74.33085461509961,0,3,clothing,64,M,France,desktop,crypto,153.227.226.141,Lyon,2026-01-10 19:00:00,4,Different,Firefox,1.0
9198,3509,83.70840202783273,2,2,groceries,57,M,UK,tablet,crypto,209.117.101.245,Lyon,2026-01-10 19:15:00,9,Different,Safari,1.0
9199,789,91.19386818129021,0,4,toys,65,M,India,mobile,crypto,75.79.220.87,Lyon,2026-01-10 19:30:00,5,Different,Edge,1.0
9200,7128,73.97682225215132,4,4,home,28,M,France,tablet,bank_transfer,58.38.176.0,New York,2026-01-10 19:45:00,4,Different,Edge,1.0
9201,7362,74.0715601406003,3,3,toys,73,M,India,mobile,debit_card,92.111.248.148,Lyon,2026-01-10 20:00:00,9,Same as billing,Safari,1.0
9202,5764,65.93273770336756,2,2,clothing,60,M,Canada,desktop,crypto,105.255.125.147,Bangalore,2026-01-10 20:15:00,2,Same as billing,Edge,1.0
9203,6866,89.0412856413567,5,6,clothing,60,F,China,tablet,bank_transfer,160.25.165.84,Berlin,2026-01-10 20:30:00,2,Different,Chrome,1.0
9204,9461,84.30978898427783,3,5,books,50,M,China,desktop,paypal,59.148.4.163,Bangalore,2026-01-10 20:45:00,8,Different,Safari,1.0
9205,1052,72.5569949750525,4,3,groceries,51,F,Canada,desktop,crypto,1.129.242.66,Berlin,2026-01-10 21:00:00,8,Same as billing,Firefox,1.0
9206,6242,70.96683286993684,0,1,groceries,69,F,Canada,desktop,bank_transfer,213.13.244.218,Chicago,2026-01-10 21:15:00,5,Same as billing,Safari,1.0
9207,6067,53.62948215845593,3,6,home,50,F,France,mobile,credit_card,83.38.138.181,Montreal,2026-01-10 21:30:00,6,Different,Chrome,1.0
9208,7305,50.325057341420774,0,4,groceries,36,M,USA,mobile,crypto,249.230.120.209,Chicago,2026-01-10 21:45:00,5,Different,Safari,1.0
9209,2584,76.44469832659217,0,6,clothing,37,M,France,desktop,paypal,193.8.162.58,London,2026-01-10 22:00:00,8,Same as billing,Chrome,1.0
9210,1954,70.87464261757998,3,4,groceries,27,M,France,desktop,bank_transfer,47.224.152.248,Birmingham,2026-01-10 22:15:00,6,Same as billing,Edge,1.0
9211,3331,89.80183799508822,2,5,home,36,M,India,mobile,crypto,118.199.223.186,New York,2026-01-10 22:30:00,6,Different,Edge,1.0
9212,2697,77.13270281535608,2,2,toys,70,M,China,tablet,crypto,104.225.179.230,Bangalore,2026-01-10 22:45:00,7,Same as billing,Safari,1.0
9213,7929,96.83530216911127,3,0,groceries,60,M,Germany,mobile,credit_card,153.177.185.231,Bangalore,2026-01-10 23:00:00,2,Same as billing,Firefox,1.0
9214,8286,59.80703994304993,2,5,groceries,29,F,Canada,mobile,bank_transfer,59.125.57.129,Birmingham,2026-01-10 23:15:00,9,Same as billing,Edge,1.0
9215,4083,99.50751701925199,1,2,clothing,27,M,Canada,mobile,bank_transfer,134.135.199.33,New York,2026-01-10 23:30:00,3,Different,Chrome,1.0
9216,7063,64.89595971560531,0,6,clothing,24,M,India,tablet,bank_transfer,222.124.163.92,Montreal,2026-01-10 23:45:00,9,Different,Safari,1.0
9217,6784,82.1211986786653,3,1,toys,73,M,Germany,mobile,debit_card,173.245.128.244,New York,2026-01-11 00:00:00,5,Different,Firefox,1.0
9218,756,75.09268568083257,5,2,electronics,57,M,China,mobile,credit_card,244.247.142.121,Birmingham,2026-01-11 00:15:00,1,Same as billing,Chrome,1.0
9219,7843,67.97882006246246,4,5,electronics,28,M,USA,tablet,bank_transfer,224.80.40.72,Chicago,2026-01-11 00:30:00,4,Different,Safari,1.0
